tweet,date,likes,retweets
"RT @MrJones_tm: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

GREAT Question..... 🧐

Democrats consta…",2020-04-28 19:12:19,0,55
"RT @DavidWaddell5: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?' — GREAT QUESTION 

https://t.co/hMl6y…",2020-04-28 19:12:16,0,45
"RT @DailyCaller: According to Tara Reade, she filed a written sexual harassment complaint against Joe Biden with a “Senate personnel office…",2020-04-28 19:12:16,0,780
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:12:15,0,604
Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?' https://t.co/w9kUykUx0e #FoxNews,2020-04-28 19:12:14,0,0
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:12:11,0,604
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:12:10,0,604
"RT @kevindandy1: ⁦@JoeBiden⁩ needs to release his records which r sealed. They could contain evidence of Tara Reads allegations.
Tara Reade…",2020-04-28 19:12:09,0,3
"RT @JackyVegas1: Why indeed ⁦@JoeBiden⁩ ?!?
⁦@TuckerCarlson⁩ ⁦@JackPosobiec⁩ ⁦@DanScavino⁩ ⁦@parscale⁩ ⁦@DonaldJTrumpJr⁩ ⁦@seanhannity⁩

Ta…",2020-04-28 19:12:07,0,9
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:12:07,0,605
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:12:06,0,605
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:12:05,0,605
From Fox News - Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?' Tara Reade calls… https://t.co/xkDhRX4Q0t,2020-04-28 19:12:05,0,0
"RT @kevindandy1: ⁦@JoeBiden⁩ needs to release his records which r sealed. They could contain evidence of Tara Reads allegations.
Tara Reade…",2020-04-28 19:12:01,0,3
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:12:01,0,605
"RT @CHIZMAGA: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/51Aq29QnDT",2020-04-28 19:11:58,0,71
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:57,0,605
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:55,0,605
"RT @JewhadiTM: Tara Reade calls for release of @JoeBiden's Senate records: 'Why are they under seal?'
#ReleaseTheRecords 

https://t.co/giu…",2020-04-28 19:11:55,0,29
"Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/13yC7eAOs1
⁦… https://t.co/aQ76IUcMTo",2020-04-28 19:11:55,0,0
"RT @CHIZMAGA: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/51Aq29QnDT",2020-04-28 19:11:52,0,71
"RT @CHIZMAGA: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/51Aq29QnDT",2020-04-28 19:11:50,0,71
@Alyssa_Milano Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'… https://t.co/5SkjGxn0qj,2020-04-28 19:11:49,0,0
"RT @Joe7993: Whete are Joe Bidens records?

Where are Hunter Bidens records?

Tara Reade calls for release of Biden's Senate records: 'Why…",2020-04-28 19:11:47,0,17
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:47,0,606
"⁦@JoeBiden⁩ needs to release his records which r sealed. They could contain evidence of Tara Reads allegations.
Tar… https://t.co/0sP59KnUyn",2020-04-28 19:11:45,1,3
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:44,0,606
RT @AIIAmericanGirI: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?' https://t.co/sfaJVt23xA @FoxNews #A…,2020-04-28 19:11:43,0,5
"RT @gal_deplorable: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/kiXzodsdIL",2020-04-28 19:11:43,0,3
"Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/ZuNPiFX8JN",2020-04-28 19:11:42,1,0
"RT @FuctupMike: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/xT2M40Uhzy",2020-04-28 19:11:41,0,35
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:39,0,606
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:37,0,606
"RT @MrJones_tm: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

GREAT Question..... 🧐

Democrats consta…",2020-04-28 19:11:37,0,55
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:33,0,607
"RT @iammix24: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/jpPaganQ4o",2020-04-28 19:11:31,0,2
"RT @MrJones_tm: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

GREAT Question..... 🧐

Democrats consta…",2020-04-28 19:11:28,0,55
"RT @2runtherace: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?' | Fox News
@patriot_126 https://t.co/0D…",2020-04-28 19:11:26,0,39
"Because that's where justice goes to die.

Tara Reade calls for release of Biden's Senate records: 'Why are they un… https://t.co/HUDV7ttOCX",2020-04-28 19:11:24,0,0
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:24,0,607
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:23,0,607
"RT @matigrje: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/pjEhY1vO3x",2020-04-28 19:11:22,0,5
"RT @Joe7993: Whete are Joe Bidens records?

Where are Hunter Bidens records?

Tara Reade calls for release of Biden's Senate records: 'Why…",2020-04-28 19:11:21,0,17
"RT @TrumpsPitBull: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/48312EhBjC",2020-04-28 19:11:16,0,22
"RT @bernade50365738: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/U0KJDmVckl
Covering u…",2020-04-28 19:11:16,0,1
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:16,0,607
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:15,0,607
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:14,0,607
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:14,0,609
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:12,0,609
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:10,0,609
"RT @Joe7993: Whete are Joe Bidens records?

Where are Hunter Bidens records?

Tara Reade calls for release of Biden's Senate records: 'Why…",2020-04-28 19:11:09,0,17
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:09,0,609
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:08,0,609
"RT @Pensontheice: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/UP0aZrrYRZ",2020-04-28 19:11:08,0,1
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:07,0,609
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:06,0,609
"Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/xLLMYs4Sm9",2020-04-28 19:11:06,0,0
"RT @DavidWaddell5: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?' — GREAT QUESTION 

https://t.co/hMl6y…",2020-04-28 19:11:02,0,45
RT @LucyTrumplican: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?' | Fox News https://t.co/z43lv5MBmu,2020-04-28 19:11:02,0,3
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:02,0,609
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:01,0,609
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:11:00,0,609
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:10:57,0,609
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:10:55,0,609
Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?' https://t.co/Ra3JuUOoAm #FoxNews,2020-04-28 19:10:54,2,1
RT @LucyTrumplican: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?' | Fox News https://t.co/z43lv5MBmu,2020-04-28 19:10:51,0,3
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:10:51,0,609
"RT @JewhadiTM: Tara Reade calls for release of @JoeBiden's Senate records: 'Why are they under seal?'
#ReleaseTheRecords 

https://t.co/giu…",2020-04-28 19:10:49,0,29
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:10:49,0,609
"RT @2runtherace: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?' | Fox News
@patriot_126 https://t.co/0D…",2020-04-28 19:10:48,0,39
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:10:47,0,609
"RT @MrJones_tm: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

GREAT Question..... 🧐

Democrats consta…",2020-04-28 19:10:47,0,55
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:10:44,0,609
Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?' https://t.co/qLUPvSs8b6 #FoxNews… https://t.co/ly9ZNCz3jJ,2020-04-28 19:10:40,0,0
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:10:40,0,609
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:10:39,0,609
"RT @MR_PUNJABI: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/sSGk6sapat",2020-04-28 19:10:38,0,2
"RT @js_pittman: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/mH7saZO6Kv
Biden had been…",2020-04-28 19:10:38,0,2
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:10:37,0,609
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:10:36,0,609
"RT @cortes_loretta: Tara Reade calls for release of Biden's Senate records which are sealed: ""I believe it will have my complaint form, as…",2020-04-28 19:10:35,0,1
"RT @NewaiGreen: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/hPcFP9ui6Q",2020-04-28 19:10:35,0,1
"RT @TrumpsPitBull: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/48312EhBjC",2020-04-28 19:10:33,0,22
"RT @2runtherace: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?' | Fox News
@patriot_126 https://t.co/0D…",2020-04-28 19:10:31,0,39
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:10:31,0,609
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:10:30,0,609
"RT @FuctupMike: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/xT2M40Uhzy",2020-04-28 19:10:28,0,35
"RT @CHIZMAGA: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/51Aq29QnDT",2020-04-28 19:10:28,0,71
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:10:28,0,609
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:10:27,0,609
"RT @2runtherace: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?' | Fox News
@patriot_126 https://t.co/0D…",2020-04-28 19:10:26,0,39
"RT @FuctupMike: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/xT2M40Uhzy",2020-04-28 19:10:26,0,35
Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?' https://t.co/rrgWKsjmRy #FoxNews,2020-04-28 19:10:26,0,0
"RT @MrJones_tm: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

GREAT Question..... 🧐

Democrats consta…",2020-04-28 19:10:24,0,55
"RT @MrJones_tm: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

GREAT Question..... 🧐

Democrats consta…",2020-04-28 19:10:23,0,55
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:10:22,0,609
"RT @RyanAFournier: Biden’s Senate records from 1973 to 2009 are inaccessible to the public.

Tara Reade is now calling for the release of t…",2020-04-28 19:10:21,0,609
"RT @MrJones_tm: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

GREAT Question..... 🧐

Democrats consta…",2020-04-28 19:10:19,0,55
"RT @CHIZMAGA: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/51Aq29QnDT",2020-04-28 19:10:19,0,71
"RT @2runtherace: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?' | Fox News
@patriot_126 https://t.co/0D…",2020-04-28 19:10:16,0,39
"RT @js_pittman: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/mH7saZO6Kv
Biden had been…",2020-04-28 19:10:15,0,2
"RT @Reliefrm: Tara Reade calls for release of Biden's Senate records: 'Why are they under seal?'

https://t.co/l5EMnaJhgI",2020-04-28 19:10:15,0,11
